"x","y"
-1.19334798564143,0.00011447825910772
-1.00472431446476,0.000235815113500436
-0.816100643288076,0.000455126821491693
-0.627476972111398,0.000824475081043549
-0.438853300934719,0.00140464679295402
-0.25022962975804,0.00225557741859717
-0.0616059585813611,0.00342231957567399
0.127017712595318,0.00492010841574885
0.315641383771997,0.00672413067901001
0.504265054948676,0.00876952937677032
0.692888726125354,0.0109640225446866
0.881512397302033,0.0132095640551734
1.07013606847871,0.0154218871289917
1.25875973965539,0.0175591596806206
1.44738341083207,0.0196147116141678
1.63600708200875,0.0216044713471264
1.82463075318543,0.0235557384404051
2.01325442436211,0.0254983116615209
2.20187809553879,0.0274582135099708
2.39050176671546,0.0294533311059638
2.57912543789214,0.0314912961726994
2.76774910906882,0.0335704360587321
2.9563727802455,0.0356833321558139
3.14499645142218,0.0378205644274464
3.33362012259886,0.0399718910934094
3.52224379377554,0.0421243836243426
3.71086746495222,0.0442601595063956
3.89949113612889,0.0463570477184594
4.08811480730557,0.0483923879657549
4.27673847848225,0.0503413190272724
4.46536214965893,0.0521859733580273
4.65398582083561,0.0539073683836797
4.84260949201229,0.055486051434576
5.03123316318897,0.0569117168225875
5.21985683436565,0.0581903614327193
5.40848050554233,0.0593441497582803
5.597104176719,0.0604037624177381
5.78572784789568,0.0613984243283322
5.97435151907236,0.0623488562404104
6.16297519024904,0.0632643126642834
6.35159886142572,0.0641415408861127
6.5402225326024,0.0649641288705626
6.72884620377908,0.0657038817036695
6.91746987495575,0.0663271187072381
7.10609354613243,0.0668053930629611
7.29471721730911,0.0671248584300414
7.48334088848579,0.0672853338907273
7.67196455966247,0.0672947706635825
7.86058823083915,0.0671742973644669
8.04921190201583,0.0669396737115388
8.23783557319251,0.0666129268329589
8.42645924436919,0.0662220798602826
8.61508291554586,0.0657949122313638
8.80370658672254,0.0653512644615867
8.99233025789922,0.0648988134932344
9.1809539290759,0.0644330552318798
9.36957760025258,0.0639389937927573
9.55820127142926,0.0633930181803589
9.74682494260594,0.0627666913820523
9.93544861378262,0.0620351452866301
10.1240722849593,0.0611892236426737
10.312695956136,0.0602452470369024
10.5013196273127,0.0592450051794069
10.6899432984893,0.0582440276440552
10.878566969666,0.0572984021558461
11.0671906408427,0.0564394730263126
11.2558143120194,0.0556702537702866
11.444437983196,0.0549705038213293
11.6330616543727,0.0543010628062582
11.8216853255494,0.0536140186142163
12.0103089967261,0.0528668864103638
12.1989326679028,0.0520355649562382
12.3875563390794,0.0511198660362905
12.5761800102561,0.0501395042461525
12.7648036814328,0.0491242184446605
12.9534273526095,0.0481043368915494
13.1420510237862,0.0471058170306727
13.3306746949628,0.0461491524464057
13.5192983661395,0.0452489258821316
13.7079220373162,0.0444122540769906
13.8965457084929,0.0436375628057907
14.0851693796696,0.0429165558332774
14.2737930508462,0.0422354002050195
14.4624167220229,0.0415751729546481
14.6510403931996,0.0409164432423576
14.8396640643763,0.040237894503096
15.0282877355529,0.0395205139758359
15.2169114067296,0.0387525228705405
15.4055350779063,0.037931278729811
15.594158749083,0.0370610723621315
15.7827824202597,0.0361493519729087
15.9714060914363,0.0352047761408341
16.160029762613,0.0342380948501997
16.3486534337897,0.0332637911204779
16.5372771049664,0.0322996601411796
16.7259007761431,0.0313636599382453
16.9145244473197,0.0304701551103433
17.1031481184964,0.029628160600264
17.2917717896731,0.028841926166482
17.4803954608498,0.0281146090069167
17.6690191320264,0.0274394832641953
17.8576428032031,0.0268072996925106
18.0462664743798,0.0262070249470505
18.2348901455565,0.0256274792452124
18.4235138167332,0.0250584221576275
18.6121374879098,0.0244901563790647
18.8007611590865,0.0239132319969596
18.9893848302632,0.023319697406481
19.1780085014399,0.022705492634853
19.3666321726166,0.0220720833828584
19.5552558437932,0.0214258305270765
19.7438795149699,0.0207754765407229
19.9325031861466,0.020129671856262
20.1211268573233,0.0194961492438
20.3097505285,0.0188822981150022
20.4983741996766,0.018295442375195
20.6869978708533,0.0177424311944752
20.87562154203,0.0172267064399007
21.0642452132067,0.0167445528431025
21.2528688843833,0.016289946163387
21.44149255556,0.0158540097180568
21.6301162267367,0.015425999277935
21.8187398979134,0.0149951360299175
22.0073635690901,0.0145535912758118
22.1959872402667,0.0140995579707236
22.3846109114434,0.0136385979018563
22.5732345826201,0.0131821942403478
22.7618582537968,0.0127440712442466
22.9504819249735,0.0123360368153708
23.1391055961501,0.0119650236715063
23.3277292673268,0.0116319517296916
23.5163529385035,0.0113320663452842
23.7049766096802,0.0110562682520286
23.8936002808569,0.0107933115471929
24.0822239520335,0.0105323864821992
24.2708476232102,0.0102662379375363
24.4594712943869,0.00999257048441465
24.6480949655636,0.00971173884489094
24.8367186367402,0.00942496190302726
25.0253423079169,0.00913338379473299
25.2139659790936,0.00883802126744505
25.4025896502703,0.00853992131136812
25.591213321447,0.00824006297028949
25.7798369926236,0.00793919523117682
25.9684606638003,0.00763808650396468
26.157084334977,0.00733828370286618
26.3457080061537,0.00704286857967977
26.5343316773304,0.0067565153978308
26.722955348507,0.00648464052703188
26.9115790196837,0.00623215596690001
27.1002026908604,0.00600258764577776
27.2888263620371,0.00579848016582612
27.4774500332137,0.00562062171274375
27.6660737043904,0.00546686294765395
27.8546973755671,0.00533479847239694
28.0433210467438,0.00522102645613884
28.2319447179205,0.00512150354019578
28.4205683890971,0.00503179157930936
28.6091920602738,0.00494723608117989
28.7978157314505,0.00486334455000998
28.9864394026272,0.00477650633702931
29.1750630738039,0.00468480383005658
29.3636867449805,0.0045884043705182
29.5523104161572,0.00448917683378561
29.7409340873339,0.0043896490982
29.9295577585106,0.00429182241017889
30.1181814296873,0.00419635590204729
30.3068051008639,0.00410228382107509
30.4954287720406,0.00400712828966773
30.6840524432173,0.00390681695359588
30.872676114394,0.00379773165197763
31.0612997855706,0.00367782187308047
31.2499234567473,0.00354761924265136
31.438547127924,0.00341044312799021
31.6271707991007,0.00327152260176221
31.8157944702774,0.00313654880899006
32.004418141454,0.00301033808399487
32.1930418126307,0.00289603753129871
32.3816654838074,0.0027949229502277
32.5702891549841,0.00270662057631084
32.7589128261608,0.0026295778369289
32.9475364973374,0.00256166944290149
33.1361601685141,0.00250081615116702
33.3247838396908,0.00244543137729409
33.5134075108675,0.00239453427257402
33.7020311820442,0.00234754941955404
33.8906548532208,0.00230409858752993
34.0792785243975,0.00226368552514076
34.2679021955742,0.00222568798693166
34.4565258667509,0.00218955880812315
34.6451495379275,0.00215454958693718
34.8337732091042,0.00211960707274115
35.0223968802809,0.00208341690865012
35.2110205514576,0.00204454204531546
35.3996442226343,0.00200154412654427
35.5882678938109,0.00195307895414558
35.7768915649876,0.00189808389957999
35.9655152361643,0.00183615697313831
36.154138907341,0.001768042671045
36.3427625785177,0.00169593912919299
36.5313862496943,0.00162331834152682
36.720009920871,0.00155416998963181
36.9086335920477,0.00149189915945761
37.0972572632244,0.00143829626128092
37.285880934401,0.0013932530018414
37.4745046055777,0.0013533256477395
37.6631282767544,0.00131436174926204
37.8517519479311,0.00127235511535843
38.0403756191078,0.00122477845627668
38.2289992902844,0.00117155765665268
38.4176229614611,0.00111525562805397
38.6062466326378,0.00106035514839974
38.7948703038145,0.0010118898275279
38.9834939749912,0.000973909585207779
39.1721176461678,0.000948288947076138
39.3607413173445,0.000934229036343515
39.5493649885212,0.000928567091858951
39.7379886596979,0.00092677600945705
39.9266123308746,0.000924349774562659
40.1152360020512,0.000918147676215639
40.3038596732279,0.000907252702211034
40.4924833444046,0.000893039946954114
40.6811070155813,0.000878760554479259
40.8697306867579,0.000867603591442418
41.0583543579346,0.000861467835108737
41.2469780291113,0.000860405727229266
41.435601700288,0.000862547241085478
41.6242253714647,0.000864599326014066
41.8128490426413,0.000862772618904734
42.001472713818,0.000853855167106114
42.1900963849947,0.000836080905923045
42.3787200561714,0.00080950379310091
42.5673437273481,0.000775789003168874
42.7559673985247,0.000737575851721183
42.9445910697014,0.000697719985530036
43.1332147408781,0.000658704484858594
43.3218384120548,0.00062235188954008
43.5104620832315,0.000589791936393963
43.6990857544081,0.00056155645617249
43.8877094255848,0.000537952235336995
44.0763330967615,0.000518334999216332
44.2649567679382,0.00050207214301205
44.4535804391148,0.000488354593711659
44.6422041102915,0.000476258197294333
44.8308277814682,0.000464834453568597
45.0194514526449,0.00045322555117148
45.2080751238216,0.000440771116015925
45.3966987949982,0.000427071459758677
45.5853224661749,0.000412008578593523
45.7739461373516,0.000395766563799231
45.9625698085283,0.000378893228929908
46.151193479705,0.00036239267890455
46.3398171508816,0.000347767942029226
46.5284408220583,0.000336900269403085
46.717064493235,0.000331694111638313
46.9056881644117,0.00033352128991005
47.0943118355883,0.000342792215279312
47.282935506765,0.000357823647139211
47.4715591779417,0.000375158944623696
47.6601828491184,0.000390693523424348
47.8488065202951,0.000400439768785983
48.0374301914717,0.000401564978327349
48.2260538626484,0.000393106248690474
48.4146775338251,0.000376114702154863
48.6033012050018,0.000353209745455069
48.7919248761785,0.000327748236178456
48.9805485473551,0.000302927244835646
49.1691722185318,0.000281107442931881
49.3577958897085,0.000263509253909617
49.5464195608852,0.000250276729131479
49.7350432320619,0.000240793526680188
49.9236669032385,0.000234096390668995
50.1122905744152,0.000229248741596902
50.3009142455919,0.000225584305983034
50.4895379167686,0.000222836002428464
50.6781615879452,0.000220938400158673
50.8667852591219,0.000220026286220299
51.0554089302986,0.000220248494977617
51.2440326014753,0.000221693762696067
51.432656272652,0.000224345257727783
51.6212799438286,0.00022805225499642
51.8099036150053,0.000232512157064937
51.998527286182,0.000237258120482584
52.1871509573587,0.000241651157924645
52.3757746285354,0.000244888232112146
52.564398299712,0.000246054504990266
52.7530219708887,0.000244250178918074
52.9416456420654,0.000238794162595247
53.1302693132421,0.00022945361019843
53.3188929844188,0.000216603253210443
53.5075166555954,0.000201222826233623
53.6961403267721,0.000184725996390555
53.8847639979488,0.000168750335205374
54.0733876691255,0.000154572413338774
54.2620113403021,0.000143058396155291
54.4506350114788,0.000134679276543485
54.6392586826555,0.000129547780486797
54.8278823538322,0.000127450777255567
55.0165060250089,0.000127853477746676
55.2051296961855,0.000129893347992563
55.3937533673622,0.000132411334970501
55.5823770385389,0.000134071401798321
55.7710007097156,0.000133589932924306
55.9596243808923,0.000130041722184968
56.1482480520689,0.000123152522481645
56.3368717232456,0.000113461389240609
56.5254953944223,0.000102262833479954
56.714119065599,9.13167038980053e-05
56.9027427367757,8.24228542911004e-05
57.0913664079523,7.71882364546008e-05
57.279990079129,7.59870225022428e-05
57.4686137503057,7.85777742925e-05
57.6572374214824,8.41670858763823e-05
57.845861092659,9.16647614024615e-05
58.0344847638357,9.99071597272798e-05
58.2231084350124,0.000107795106981497
58.4117321061891,0.000114353340178719
58.6003557773658,0.000118761547401939
58.7889794485424,0.000120410122425842
58.9776031197191,0.000118997595265566
59.1662267908958,0.000114635958018138
59.3548504620725,0.000107898560766152
